"Survey_code","taxonomy","Date.x","Surveyor","Time.Start","Minute","Size","Number","Stage","family","genus","species","Coarse_Trophic","Fine_Trophic","Herb_Type","mass","area","Biomass","Density","allCode","Lagoon","Habitat"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",10,16,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",109.1105909,50.84784057,2.14582546,0.019666519,"SM_June_30_02_10","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",12,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,49.95847403,3.22873919,0.020016624,"SM_June_30_02_12","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",10,17,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",133.4297447,50.84784057,2.624098551,0.019666519,"SM_June_30_02_10","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",2,17,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",266.8594895,46.18246146,5.778373024,0.043306483,"SM_June_30_02_2","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",3,10,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",45.85879943,56.33728971,0.814004359,0.035500465,"SM_June_30_02_3","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",4,18,3,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",483.9086489,72.40912373,6.682978939,0.041431243,"SM_June_30_02_4","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",5,16,4,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",436.4423634,48.03787031,9.085381193,0.083267638,"SM_June_30_02_5","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",6,15,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",176.1446957,46.97565467,3.749701775,0.042575245,"SM_June_30_02_6","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",0,17,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",133.4297447,50.26479845,2.654536552,0.019894639,"SM_June_30_02_0","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",0,16,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",218.2211817,50.26479845,4.341431547,0.039789277,"SM_June_30_02_0","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",9,17,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",133.4297447,59.54985105,2.240639437,0.016792653,"SM_June_30_02_9","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",1,15,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",88.07234784,52.46617555,1.678650043,0.019059899,"SM_June_30_02_1","Haapiti","Back"
"SM_June_30_02","Scarus psittacus","6/30/2018","SM","12:52",1,18,4,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",645.2115319,52.46617555,12.29766655,0.076239595,"SM_June_30_02_1","Haapiti","Back"
"SM_June_30_03","Acanthurus nigrofuscus","6/30/2018","SM","13:10",6,15,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",94.66243691,62.68650474,1.510092759,0.015952397,"SM_June_30_03_6","Haapiti","Back"
"SM_June_30_03","Acanthurus nigrofuscus","6/30/2018","SM","13:10",12,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,46.56885636,1.649504358,0.021473579,"SM_June_30_03_12","Haapiti","Back"
"SM_June_30_03","Acanthurus nigrofuscus","6/30/2018","SM","13:10",13,15,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",189.3248738,57.93422691,3.267927854,0.034521907,"SM_June_30_03_13","Haapiti","Back"
"SM_June_30_03","Acanthurus nigrofuscus","6/30/2018","SM","13:10",14,18,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",164.4138857,45.54441115,3.609968415,0.021956591,"SM_June_30_03_14","Haapiti","Back"
"SM_June_30_03","Acanthurus triostegus","6/30/2018","SM","13:10",14,14,1,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",73.21956495,45.54441115,1.607652028,0.021956591,"SM_June_30_03_14","Haapiti","Back"
"SM_June_30_03","Acanthurus triostegus","6/30/2018","SM","13:10",13,13,1,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",60.52189361,57.93422691,1.044665595,0.017260954,"SM_June_30_03_13","Haapiti","Back"
"SM_June_30_03","Acanthurus triostegus","6/30/2018","SM","13:10",13,14,1,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",73.21956495,57.93422691,1.26383951,0.017260954,"SM_June_30_03_13","Haapiti","Back"
"SM_June_30_03","Acanthurus triostegus","6/30/2018","SM","13:10",2,13,6,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",363.1313617,56.72590047,6.401508987,0.105771789,"SM_June_30_03_2","Haapiti","Back"
"SM_June_30_03","Acanthurus triostegus","6/30/2018","SM","13:10",1,14,2,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",146.4391299,87.43366275,1.674859834,0.022874485,"SM_June_30_03_1","Haapiti","Back"
"SM_June_30_03","Chlorurus sordidus","6/30/2018","SM","13:10",2,17,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",107.9975962,56.72590047,1.903849835,0.017628632,"SM_June_30_03_2","Haapiti","Back"
"SM_June_30_03","Chlorurus sordidus","6/30/2018","SM","13:10",11,13,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",48.69776782,30.97837563,1.571992295,0.032280582,"SM_June_30_03_11","Haapiti","Back"
"SM_June_30_03","Chlorurus sordidus","6/30/2018","SM","13:10",11,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,30.97837563,4.131014009,0.032280582,"SM_June_30_03_11","Haapiti","Back"
"SM_June_30_03","Chlorurus sordidus","6/30/2018","SM","13:10",12,24,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",300.6480687,46.56885636,6.455989951,0.021473579,"SM_June_30_03_12","Haapiti","Back"
"SM_June_30_03","Chlorurus sordidus","6/30/2018","SM","13:10",12,10,6,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",134.0795341,46.56885636,2.879167421,0.128841472,"SM_June_30_03_12","Haapiti","Back"
"SM_June_30_03","Chlorurus sordidus","6/30/2018","SM","13:10",11,16,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",90.20767099,30.97837563,2.911956135,0.032280582,"SM_June_30_03_11","Haapiti","Back"
"SM_June_30_03","Ctenochaetus striatus","6/30/2018","SM","13:10",6,16,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",112.1882421,62.68650474,1.789671358,0.015952397,"SM_June_30_03_6","Haapiti","Back"
"SM_June_30_03","Ctenochaetus striatus","6/30/2018","SM","13:10",3,16,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",224.3764841,60.21664984,3.726153559,0.033213405,"SM_June_30_03_3","Haapiti","Back"
"SM_June_30_03","Ctenochaetus striatus","6/30/2018","SM","13:10",6,17,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",135.0805693,62.68650474,2.154858846,0.015952397,"SM_June_30_03_6","Haapiti","Back"
"SM_June_30_03","Ctenochaetus striatus","6/30/2018","SM","13:10",13,16,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",112.1882421,57.93422691,1.936476036,0.017260954,"SM_June_30_03_13","Haapiti","Back"
"SM_June_30_03","Ctenochaetus striatus","6/30/2018","SM","13:10",13,18,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",160.9264827,57.93422691,2.777744544,0.017260954,"SM_June_30_03_13","Haapiti","Back"
"SM_June_30_03","Ctenochaetus striatus","6/30/2018","SM","13:10",4,18,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",160.9264827,54.19588288,2.969348853,0.018451586,"SM_June_30_03_4","Haapiti","Back"
"SM_June_30_03","Ctenochaetus striatus","6/30/2018","SM","13:10",12,16,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",112.1882421,46.56885636,2.40908304,0.021473579,"SM_June_30_03_12","Haapiti","Back"
"SM_June_30_03","Lethrinus xanthochilus","6/30/2018","SM","13:10",11,35,1,"","Lethrinidae","Lethrinus","xanthochilus","Piscivore_primarily","Piscivore","na",754.4799084,30.97837563,24.35505067,0.032280582,"SM_June_30_03_11","Haapiti","Back"
"SM_June_30_03","Lutjanus fulvus","6/30/2018","SM","13:10",2,18,1,"","Lutjanidae","Lutjanus","fulvus","Piscivore_primarily","Piscivore","na",113.6055961,56.72590047,2.002711199,0.017628632,"SM_June_30_03_2","Haapiti","Back"
"SM_June_30_03","Lutjanus fulvus","6/30/2018","SM","13:10",7,20,2,"","Lutjanidae","Lutjanus","fulvus","Piscivore_primarily","Piscivore","na",310.8225345,49.44316355,6.286461307,0.040450486,"SM_June_30_03_7","Haapiti","Back"
"SM_June_30_03","NO FISH","6/30/2018","SM","13:10",5,NA,0,"","","","",NA,NA,"na",0,57.94132686,0,0,"SM_June_30_03_5","Haapiti","Back"
"SM_June_30_03","NO FISH","6/30/2018","SM","13:10",8,NA,0,"","","","",NA,NA,"na",0,69.63489877,0,0,"SM_June_30_03_8","Haapiti","Back"
"SM_June_30_03","Parupeneus barberinus","6/30/2018","SM","13:10",10,32,1,"","Mullidae","Parupeneus","barberinus","Secondary Consumer","Benthic Invertebrate Consumer","na",650.1620029,46.39236172,14.01441916,0.021555273,"SM_June_30_03_10","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",3,18,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",161.302883,60.21664984,2.678709018,0.016606703,"SM_June_30_03_3","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",2,20,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",228.8290938,56.72590047,4.033943788,0.017628632,"SM_June_30_03_2","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",9,17,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",133.4297447,57.01554241,2.340234594,0.017539077,"SM_June_30_03_9","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",10,17,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",133.4297447,46.39236172,2.876114511,0.021555273,"SM_June_30_03_10","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",10,16,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",109.1105909,46.39236172,2.351908521,0.021555273,"SM_June_30_03_10","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",0,16,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",218.2211817,84.91379124,2.569914481,0.0235533,"SM_June_30_03_0","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",2,18,2,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",322.6057659,56.72590047,5.687098191,0.035257263,"SM_June_30_03_2","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",9,19,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",193.0082561,57.01554241,3.385186704,0.017539077,"SM_June_30_03_9","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",12,10,4,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",91.71759886,46.56885636,1.969505073,0.085894315,"SM_June_30_03_12","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",13,16,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",109.1105909,57.93422691,1.883352841,0.017260954,"SM_June_30_03_13","Haapiti","Back"
"SM_June_30_03","Scarus psittacus","6/30/2018","SM","13:10",11,17,1,"","Scaridae","Scarus","psittacus","Primary Consumer","Herbivore/Detritivore","Scraper",133.4297447,30.97837563,4.307189838,0.032280582,"SM_June_30_03_11","Haapiti","Back"
"SM_June_30_04","Aetobatus narinari","6/30/2018","SM","14:35",29,70,1,"","Myliobatidae","Aetobatus","narinari","Secondary Consumer","Benthic Invertebrate Consumer","na",3515.676264,91.86939413,38.26819908,0.010885018,"SM_June_30_04_29","Hauru","Back"
"SM_June_30_04","Lutjanus fulvus","6/30/2018","SM","14:35",29,18,1,"","Lutjanidae","Lutjanus","fulvus","Piscivore_primarily","Piscivore","na",113.6055961,91.86939413,1.236598948,0.010885018,"SM_June_30_04_29","Hauru","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",9,15,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",189.3248738,55.30993338,3.422981411,0.03615987,"TA_June_22_02_9","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",18,15,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",189.3248738,62.81560101,3.013978547,0.031839224,"TA_June_22_02_18","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",21,15,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",94.66243691,49.68443418,1.905273522,0.020127028,"TA_June_22_02_21","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",1,14,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",230.4465946,52.56123555,4.384345081,0.057076284,"TA_June_22_02_1","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",3,16,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",115.0929324,38.28088175,3.006538176,0.0261227,"TA_June_22_02_3","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",5,16,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",115.0929324,48.62140368,2.36712484,0.020567074,"TA_June_22_02_5","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",6,15,5,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",473.3121846,34.63349956,13.66631125,0.144368893,"TA_June_22_02_6","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",7,15,4,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",378.6497476,51.22805107,7.39145331,0.078082221,"TA_June_22_02_7","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",8,16,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",345.2787972,30.23412639,11.42016782,0.099225622,"TA_June_22_02_8","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",11,12,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",48.16528795,30.41481675,1.58361263,0.032878712,"TA_June_22_02_11","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",15,14,5,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",384.0776576,87.70511294,4.379193467,0.057009219,"TA_June_22_02_15","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",17,15,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",283.9873107,74.60497842,3.806546383,0.040211794,"TA_June_22_02_17","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",19,15,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",94.66243691,57.2261713,1.654180854,0.017474522,"TA_June_22_02_19","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",21,15,5,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",473.3121846,49.68443418,9.526367612,0.10063514,"TA_June_22_02_21","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",3,15,5,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",473.3121846,38.28088175,12.36419233,0.130613501,"TA_June_22_02_3","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",11,14,5,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",384.0776576,30.41481675,12.62797868,0.16439356,"TA_June_22_02_11","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",13,14,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",230.4465946,74.59992941,3.089099365,0.040214515,"TA_June_22_02_13","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",2,12,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",48.16528795,47.63405538,1.011152369,0.020993384,"TA_June_22_02_2","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",12,15,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",94.66243691,63.11719593,1.499788378,0.015843543,"TA_June_22_02_12","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",2,14,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",153.6310631,47.63405538,3.225235849,0.041986767,"TA_June_22_02_2","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",11,14,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",230.4465946,30.41481675,7.57678721,0.098636136,"TA_June_22_02_11","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",0,15,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",283.9873107,54.97869736,5.165406319,0.054566589,"TA_June_22_02_0","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",14,15,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",283.9873107,62.9524847,4.511137441,0.04765499,"TA_June_22_02_14","Hilton","Back"
"TA_June_22_02","Acanthurus nigrofuscus","6/22/2018","TA","12:02",10,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,44.42359377,1.729160678,0.022510561,"TA_June_22_02_10","Hilton","Back"
"TA_June_22_02","Acanthurus triostegus","6/22/2018","TA","12:02",7,15,200,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",17484.8787,51.22805107,341.3145403,3.904111045,"TA_June_22_02_7","Hilton","Back"
"TA_June_22_02","Acanthurus triostegus","6/22/2018","TA","12:02",16,15,3,"","Acanthuridae","Acanthurus","triostegus","Primary Consumer","Herbivore/Detritivore","Grazer",262.2731805,43.34193017,6.051257511,0.069217037,"TA_June_22_02_16","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",15,22,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",464.4021019,87.70511294,5.295040236,0.022803688,"TA_June_22_02_15","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",4,27,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",426.5110207,68.41557288,6.234121893,0.014616555,"TA_June_22_02_4","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",1,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,52.56123555,2.434724039,0.019025428,"TA_June_22_02_1","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",1,22,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,52.56123555,4.417724365,0.019025428,"TA_June_22_02_1","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",2,15,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",372.3884429,47.63405538,7.817693454,0.104966918,"TA_June_22_02_2","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",4,16,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",90.20767099,68.41557288,1.318525406,0.014616555,"TA_June_22_02_4","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",10,20,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",174.9722993,44.42359377,3.938724547,0.022510561,"TA_June_22_02_10","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",11,20,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",874.8614964,30.41481675,28.76431916,0.16439356,"TA_June_22_02_11","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",2,12,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",191.986356,47.63405538,4.03044323,0.104966918,"TA_June_22_02_2","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",13,20,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",349.9445986,74.59992941,4.6909508,0.026809677,"TA_June_22_02_13","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",1,24,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",300.6480687,52.56123555,5.719958169,0.019025428,"TA_June_22_02_1","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",5,15,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",372.3884429,48.62140368,7.658940605,0.102835369,"TA_June_22_02_5","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",6,30,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",583.1553267,34.63349956,16.83789782,0.028873779,"TA_June_22_02_6","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",6,24,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",601.2961374,34.63349956,17.36169157,0.057747557,"TA_June_22_02_6","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",10,20,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",874.8614964,44.42359377,19.69362274,0.112552803,"TA_June_22_02_10","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",17,20,6,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",1049.833796,74.60497842,14.0719,0.080423587,"TA_June_22_02_17","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",21,25,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",339.386941,49.68443418,6.83085048,0.020127028,"TA_June_22_02_21","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",3,19,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",601.022422,38.28088175,15.70032858,0.104490801,"TA_June_22_02_3","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",10,15,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",372.3884429,44.42359377,8.382672613,0.112552803,"TA_June_22_02_10","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",18,18,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",639.8605187,62.81560101,10.18633124,0.07959806,"TA_June_22_02_18","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",2,22,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,47.63405538,4.87468575,0.020993384,"TA_June_22_02_2","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",5,20,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",174.9722993,48.62140368,3.5986682,0.020567074,"TA_June_22_02_5","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",8,20,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",174.9722993,30.23412639,5.787245082,0.033075207,"TA_June_22_02_8","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",12,18,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",383.9163112,63.11719593,6.082594537,0.047530629,"TA_June_22_02_12","Hilton","Back"
"TA_June_22_02","Chlorurus sordidus","6/22/2018","TA","12:02",16,20,7,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",1224.806095,43.34193017,28.25914974,0.16150642,"TA_June_22_02_16","Hilton","Back"
